Entry,sgBCL2_R1,sgBCL2_R2,sgBCL2_R3,sgCtrl_R1,sgCtrl_R2,sgCtrl_R3,sgBCL2_PDS_R1,sgBCL2_PDS_R2,sgBCL2_PDS_R3,sgCtrl_PDS_R1,sgCtrl_PDS_R2,sgCtrl_PDS_R3,sgBCL2_Mean,sgCtrl_Mean,sgBCL2_PDS_Mean,sgCtrl_PDS_Mean,Log2FC,Pvalue,FDR,Log2FC_PDS,Pvalue_PDS,FDR_PDS,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
Q9NYF8,31.8755493164063,31.4133682250977,28.3661975860596,31.9504642486572,31.3087787628174,30.9117088317871,31.7965278625488,31.0479125976563,31.7251720428467,31.3141918182373,31.3303127288818,28.3827800750732,30.551705042521196,31.390317281087235,31.523204167683932,30.342428207397433,-0.8386122385660393,0.5033648812745751,0.9742140838941091,1.1807759602864998,0.30664071628764555,0.7036062715682534,reviewed,BCLF1_HUMAN,Bcl-2-associated transcription factor 1 (Btf) (BCLAF1 and THRAP3 family member 1),BCLAF1 BTF KIAA0164,Homo sapiens (Human),920
Q9NYH9,24.8043975830078,23.5521545410156,21.3591747283936,24.6594886779785,21.9389953613281,18.8910045623779,23.7695121765137,22.0874156951904,24.4800052642822,23.2961406707764,24.0608520507813,21.8613586425781,23.238575617472332,21.829829533894834,23.4456443786621,23.072783788045268,1.4087460835774976,0.5093313632426039,0.9742140838941091,0.3728605906168312,0.7171166653970782,0.8390196882898389,reviewed,UTP6_HUMAN,U3 small nucleolar RNA-associated protein 6 homolog (Hepatocellular carcinoma-associated antigen 66) (Multiple hat domains protein),UTP6 C17orf40 HCA66 MHAT,Homo sapiens (Human),597
Q9NYP9,24.9583683013916,25.7695121765137,25.4645080566406,27.6594886779785,25.2095527648926,26.052583694458,26.8263854980469,25.4425296783447,27.706356048584,25.5638370513916,24.498384475708,24.8336429595947,25.397462844848633,26.3072083791097,26.658423741658535,24.965288162231435,-0.9097455342610665,0.29547725446613293,0.9742140838941091,1.6931355794271,0.081224412949376,0.7036062715682534,reviewed,MS18A_HUMAN,Protein Mis18-alpha (FAPP1-associated protein 1),MIS18A C21orf45 C21orf46 FASP1,Homo sapiens (Human),233
Q9NYZ3,24.632007598877,23.8480453491211,22.4922828674316,21.988151550293,23.7795658111572,25.0400924682617,23.9933452606201,24.0359058380127,21.8108043670654,23.0509243011475,21.8461322784424,21.4066543579102,23.6574452718099,23.602603276570633,23.280018488566068,22.1012369791667,0.05484199523926847,0.9620693511636572,0.985261380410329,1.1787815093993679,0.2532274149899339,0.7036062715682534,reviewed,GTSE1_HUMAN,G2 and S phase-expressed protein 1 (GTSE-1) (Protein B99 homolog),GTSE1,Homo sapiens (Human),739
Q9NZ01,24.8670291900635,25.5492191314697,23.931568145752,28.6492443084717,24.9360694885254,25.892728805542,24.7745475769043,23.9759635925293,27.9202537536621,26.5285034179688,25.2169704437256,25.0317058563232,24.782605489095065,26.49268086751303,25.556921641031902,25.592393239339202,-1.7100753784179652,0.2297553569621674,0.9742140838941091,-0.035471598307299956,0.9794253836138329,0.9890590759116739,reviewed,TECR_HUMAN,"Very-long-chain enoyl-CoA reductase (EC 1.3.1.93) (Synaptic glycoprotein SC2) (Trans-2,3-enoyl-CoA reductase) (TER)",TECR GPSN2 SC2,Homo sapiens (Human),308
Q9NZ63,24.8239593505859,24.6811027526855,21.1078910827637,24.3910007476807,25.0232677459717,24.5580081939697,25.1054954528809,24.1794967651367,24.7337608337402,24.0442695617676,25.1332015991211,20.2302265167236,23.5376510620117,24.6574255625407,24.672917683919266,23.13589922587077,-1.1197745005289974,0.41419009338149676,0.9742140838941091,1.5370184580484967,0.366459732321163,0.7036062715682534,reviewed,TLS1_HUMAN,Splicing factor C9orf78 (Hepatocellular carcinoma-associated antigen 59),C9orf78 HCA59,Homo sapiens (Human),289
Q9NZI8,27.5240249633789,26.4393634796143,25.9383163452148,28.6594886779785,27.2444515228271,25.6864566802979,26.5897808074951,24.246265411377,28.4393634796143,26.4938106536865,26.6730346679688,25.3443508148193,26.633901596069336,27.196798960367833,26.425136566162134,26.170398712158203,-0.5628973642984967,0.5956794776873591,0.9742140838941091,0.2547378540039311,0.852260423939547,0.9154183455043783,reviewed,IF2B1_HUMAN,Insulin-like growth factor 2 mRNA-binding protein 1 (IGF2 mRNA-binding protein 1) (IMP-1) (IMP1) (Coding region determinant-binding protein) (CRD-BP) (IGF-II mRNA-binding protein 1) (VICKZ family member 1) (Zipcode-binding protein 1) (ZBP-1),IGF2BP1 CRDBP VICKZ1 ZBP1,Homo sapiens (Human),577
Q9NZJ7,22.8599319458008,21.4824771881104,19.34814453125,21.0886116027832,19.9523983001709,20.5148277282715,21.3417224884033,21.1134014129639,20.9950714111328,20.949634552002,17.9487781524658,18.6258563995361,21.230184555053736,20.518612543741867,21.150065104166668,19.1747563680013,0.7115720113118691,0.5434743683550226,0.9742140838941091,1.975308736165367,0.09686109815223795,0.7036062715682534,reviewed,MTCH1_HUMAN,Mitochondrial carrier homolog 1 (Presenilin-associated protein),MTCH1 PSAP CGI-64 UNQ1871/PRO4314,Homo sapiens (Human),389
Q9NZM5,29.0190315246582,29.0479125976563,28.2076930999756,30.8459529876709,28.5897808074951,28.1410217285156,30.2307758331299,29.2736434936523,31.0608520507813,29.6267967224121,29.7817554473877,29.8799362182617,28.758212407430033,29.1922518412272,30.188423792521167,29.762829462687165,-0.43403943379716736,0.648095383867725,0.9742140838941091,0.42559432983400214,0.4603252292347489,0.7041245707701984,reviewed,NOP53_HUMAN,Ribosome biogenesis protein NOP53 (Glioma tumor suppressor candidate region gene 2 protein) (Protein interacting with carboxyl terminus 1) (PICT-1) (p60),NOP53 GLT GLTSCR2 PICT1,Homo sapiens (Human),478
Q9P031,28.226188659668,28.2076930999756,24.9450302124023,28.0813159942627,27.8563804626465,26.6730346679688,28.2534961700439,26.9868507385254,27.8142108917236,27.3991737365723,28.0556907653809,24.6594886779785,27.126303990681965,27.53691037495933,27.68485260009763,26.704784393310565,-0.41060638427736507,0.7443433935395212,0.9742140838941091,0.9800682067870667,0.4249743460955927,0.7036062715682534,reviewed,TAP26_HUMAN,Thyroid transcription factor 1-associated protein 26 (TTF-1-associated protein 26) (Coiled-coil domain-containing protein 59) (TTF-1-associated protein BR2),CCDC59 BR22 TAP26 HSPC128,Homo sapiens (Human),241
Q9P035,21.5973720550537,21.8987369537354,18.5010604858398,24.9179801940918,22.9707069396973,20.924337387085,20.9950714111328,20.5986003875732,24.0359058380127,19.1484909057617,21.7139778137207,18.8744678497314,20.6657231648763,22.93767484029137,21.876525878906232,19.912312189737932,-2.2719516754150675,0.2247423755905101,0.9742140838941091,1.9642136891683002,0.23685773215363315,0.7036062715682534,reviewed,HACD3_HUMAN,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 3) (HACD3) (Butyrate-induced protein 1) (B-ind1) (hB-ind1) (Protein-tyrosine phosphatase-like A domain-containing protein 1),HACD3 BIND1 PTPLAD1,Homo sapiens (Human),362
Q9P0M6,23.5044574737549,20.3865585327148,21.9423484802246,25.4892234802246,22.4092464447021,21.7181644439697,22.8307437896729,21.5165309906006,25.4676208496094,22.9583683013916,22.9724617004395,20.9530487060547,21.9444548288981,23.205544789632132,23.271631876627634,22.294626235961932,-1.261089960734033,0.4386155743418368,0.9742140838941091,0.977005640665702,0.5067661491602568,0.7266844353357376,reviewed,H2AW_HUMAN,Core histone macro-H2A.2 (Histone macroH2A2) (mH2A2),MACROH2A2 H2AFY2,Homo sapiens (Human),372
Q9P258,26.1813926696777,25.836051940918,23.8764266967773,26.2353496551514,26.5135231018066,25.1292762756348,25.2169704437256,24.6430625915527,25.960578918457,24.3031272888184,25.8670291900635,22.29052734375,25.29795710245767,25.95938301086427,25.273537317911764,24.15356127421063,-0.6614259084065992,0.4716116447229529,0.9742140838941091,1.1199760437011328,0.3674119067554432,0.7036062715682534,reviewed,RCC2_HUMAN,Protein RCC2 (RCC1-like protein TD-60) (Telophase disk protein of 60 kDa),RCC2 KIAA1470 TD60,Homo sapiens (Human),522
Q9P275,30.5296211242676,29.9117088317871,28.37451171875,30.7129287719727,29.743745803833,29.54811668396,30.0608520507813,30.0989875793457,30.9814167022705,29.9259223937988,30.0083847045898,27.6864566802979,29.605280558268234,30.001597086588564,30.38041877746583,29.206921259562165,-0.39631652832033026,0.6183495828461008,0.9742140838941091,1.173497517903666,0.22466686320838597,0.7036062715682534,reviewed,UBP36_HUMAN,Ubiquitin carboxyl-terminal hydrolase 36 (EC 2.3.2.-) (EC 3.4.19.12) (Deubiquitinating enzyme 36) (Ubiquitin thioesterase 36) (Ubiquitin-specific-processing protease 36),USP36 KIAA1453,Homo sapiens (Human),1123
Q9P2D1,25.8093128204346,24.5983257293701,24.9450302124023,26.7770595550537,23.1300621032715,24.4425296783447,25.187068939209,24.2316913604736,26.8504314422607,25.2389965057373,25.1565341949463,22.813232421875,25.117556254069,24.783217112223298,25.4230639139811,24.402921040852863,0.3343391418457031,0.7812342483595202,0.9742140838941091,1.0201428731282363,0.4075746625862255,0.7036062715682534,reviewed,CHD7_HUMAN,Chromodomain-helicase-DNA-binding protein 7 (CHD-7) (EC 3.6.4.12) (ATP-dependent helicase CHD7),CHD7 KIAA1416,Homo sapiens (Human),2997
Q9P2I0,22.29052734375,21.2534961700439,20.1332015991211,24.2389965057373,20.9024219512939,20.2302265167236,21.0426006317139,20.7875576019287,22.0233345031738,21.1868743896484,20.5051193237305,18.8718910217285,21.225741704305,21.790548324584933,21.2844975789388,20.187961578369134,-0.5648066202799313,0.7047461257868666,0.9742140838941091,1.0965360005696674,0.23415386708566513,0.7036062715682534,reviewed,CPSF2_HUMAN,Cleavage and polyadenylation specificity factor subunit 2 (Cleavage and polyadenylation specificity factor 100 kDa subunit) (CPSF 100 kDa subunit),CPSF2 CPSF100 KIAA1367,Homo sapiens (Human),782
Q9P2J5,25.8336429595947,24.8043975830078,24.1946029663086,26.2749767303467,24.7795658111572,21.0275230407715,25.37451171875,23.5044574737549,26.6864566802979,22.7674922943115,24.4298191070557,24.7945156097412,24.944214502970368,24.0273551940918,25.188475290934264,23.997275670369465,0.9168593088785677,0.6043323231518907,0.9742140838941091,1.1911996205647988,0.3452716277339698,0.7036062715682534,reviewed,SYLC_HUMAN,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",LARS1 KIAA1352 LARS,Homo sapiens (Human),1176
Q9P2K5,25.0232677459717,25.3443508148193,21.931568145752,25.8384590148926,25.1253395080566,19.7891731262207,25.0442695617676,20.0531215667725,26.5270118713379,24.2095527648926,25.8190937042236,20.1703548431396,24.099728902181,23.584323883056637,23.874800999959334,23.399667104085268,0.515405019124362,0.826045645685518,0.9744879240508083,0.47513389587406607,0.8628583393104186,0.9220492857656074,reviewed,MYEF2_HUMAN,Myelin expression factor 2 (MEF-2) (MyEF-2) (MST156),MYEF2 KIAA1341,Homo sapiens (Human),600
Q9P2N5,26.289119720459,26.329029083252,23.1347694396973,27.6389274597168,25.5550842285156,25.5344524383545,26.9868507385254,26.1213932037354,26.1054954528809,25.3409595489502,26.3561553955078,25.2678527832031,25.250972747802763,26.242821375528965,26.404579798380567,25.654989242553697,-0.9918486277262026,0.477699422268436,0.9742140838941091,0.7495905558268703,0.1757166526712055,0.7036062715682534,reviewed,RBM27_HUMAN,RNA-binding protein 27 (RNA-binding motif protein 27),RBM27 KIAA1311,Homo sapiens (Human),1060
Q9UBB4,23.1487998962402,22.711877822876,22.3804702758789,24.9583683013916,21.9985179901123,22.3045215606689,22.4272632598877,21.565975189209,22.1936855316162,20.2348651885986,21.2033996582031,18.179443359375,22.74704933166503,23.08713595072427,22.062307993570965,19.8725694020589,-0.3400866190592424,0.7424990412538537,0.9742140838941091,2.1897385915120644,0.07766966670006574,0.7036062715682534,reviewed,ATX10_HUMAN,Ataxin-10 (Brain protein E46 homolog) (Spinocerebellar ataxia type 10 protein),ATXN10 SCA10,Homo sapiens (Human),475
Q9UBD5,21.6536998748779,22.348051071167,22.29052734375,24.9405574798584,21.1518516540527,24.7023983001709,21.3961238861084,20.7202529907227,25.4105396270752,20.2342052459717,20.956470489502,21.6800289154053,22.097426096598298,23.598269144694,22.508972167968764,20.956901550293,-1.5008430480957031,0.2945051934336893,0.9742140838941091,1.5520706176757635,0.3655538015618314,0.7036062715682534,reviewed,ORC3_HUMAN,Origin recognition complex subunit 3 (Origin recognition complex subunit Latheo),ORC3 LATHEO ORC3L,Homo sapiens (Human),711
Q9UBF2,22.2879581451416,21.1711444854736,19.6199913024902,21.8326511383057,20.8786334991455,22.0224227905273,19.936767578125,20.8682041168213,26.4314136505127,18.5663757324219,21.3509082794189,21.4400901794434,21.026364644368467,21.577902475992833,22.41212844848633,20.452458063761398,-0.5515378316243655,0.5520987225570855,0.9742140838941091,1.9596703847249337,0.4303359137363235,0.7036062715682534,reviewed,COPG2_HUMAN,Coatomer subunit gamma-2 (Gamma-2-coat protein) (Gamma-2-COP),COPG2,Homo sapiens (Human),871
Q9UBU9,21.075252532959,22.7593879699707,22.2820663452148,25.3477325439453,20.6129856109619,21.310079574585,22.2072563171387,22.0426006317139,23.6649227142334,23.0625,20.8973941802979,21.2649917602539,22.038902282714833,22.423599243164066,22.63825988769533,21.7416286468506,-0.38469696044923296,0.8171974429929642,0.9744879240508083,0.8966312408447301,0.34821668958349783,0.7036062715682534,reviewed,NXF1_HUMAN,Nuclear RNA export factor 1 (Tip-associated protein) (Tip-associating protein) (mRNA export factor TAP),NXF1 TAP,Homo sapiens (Human),619
Q9UBX3,20.5533695220947,22.514123916626,23.6649227142334,20.9278507232666,22.5356407165527,19.0956840515137,21.7265644073486,21.7493343353271,25.4008026123047,23.0805034637451,20.2758331298828,19.7021865844727,22.244138717651367,20.853058497111,22.95890045166013,21.019507726033535,1.391080220540367,0.35985963956319633,0.9742140838941091,1.9393927256265968,0.2937934269267942,0.7036062715682534,reviewed,DIC_HUMAN,Mitochondrial dicarboxylate carrier (DIC) (Solute carrier family 25 member 10),SLC25A10 DIC,Homo sapiens (Human),287
Q9UC06,21.3634433746338,21.7423706054688,20.8801689147949,20.9950714111328,23.0442695617676,23.228759765625,21.6928539276123,22.813232421875,21.7915382385254,23.2961406707764,20.7235412597656,20.0156326293945,21.32866096496583,22.42270024617513,22.099208196004238,21.345104853312165,-1.094039281209298,0.22242977561845326,0.9742140838941091,0.7541033426920727,0.5157724349857747,0.7283004704148799,reviewed,ZNF70_HUMAN,Zinc finger protein 70 (Zinc finger protein N27C7-1),ZNF70,Homo sapiens (Human),446
Q9UEE9,28.5052165985107,28.0863857269287,25.9405574798584,28.7957553863525,27.9371929168701,28.0083847045898,27.7389240264893,27.0813159942627,27.1889572143555,26.8384590148926,27.4784622192383,25.3578338623047,27.510719935099264,28.247111002604132,27.336399078369165,26.55825169881187,-0.7363910675048686,0.43048140042189603,0.9742140838941091,0.7781473795572964,0.3038577607976911,0.7036062715682534,reviewed,CFDP1_HUMAN,Craniofacial development protein 1 (Bucentaur),CFDP1 BCNT CENP-29,Homo sapiens (Human),299
Q9UEG4,30.3930473327637,30.0989875793457,27.4938106536865,30.1114768981934,29.8548965454102,29.5826206207275,30.0083847045898,29.3641109466553,29.5915641784668,29.1458873748779,29.5790271759033,26.8384590148926,29.328615188598633,29.849664688110366,29.654686609903965,28.521124521891267,-0.521049499511733,0.6066390788831275,0.9742140838941091,1.1335620880126989,0.2631136298562737,0.7036062715682534,reviewed,ZN629_HUMAN,Zinc finger protein 629 (Zinc finger protein 65),ZNF629 KIAA0326 ZNF65,Homo sapiens (Human),869
Q9UFC0,21.4377574920654,19.5296115875244,19.0037746429443,24.2020969390869,20.4091644287109,21.4696960449219,23.3778247833252,21.4259243011475,21.4432239532471,21.9367694854736,21.3155651092529,22.8014392852783,19.9903812408447,22.0269858042399,22.0823243459066,22.017924626668265,-2.0366045633951977,0.20597591828458656,0.9742140838941091,0.06439971923833454,0.9380040693210845,0.9646252198694292,reviewed,LRWD1_HUMAN,Leucine-rich repeat and WD repeat-containing protein 1 (Centromere protein 33) (CENP-33) (Origin recognition complex-associated protein) (ORC-associated protein) (ORCA),LRWD1 CENP-33 ORCA,Homo sapiens (Human),647
Q9UG63,24.1410217285156,24.9933452606201,22.8689136505127,25.9202537536621,24.246265411377,21.6540336608887,24.052583694458,22.4676208496094,24.8996601104736,24.3645286560059,24.6757297515869,22.2649917602539,24.001093546549466,23.940184275309264,23.80662155151367,23.76841672261557,0.0609092712402024,0.9670548974340101,0.9872059995067619,0.03820482889809895,0.9724506816269843,0.9860569874604483,reviewed,ABCF2_HUMAN,ATP-binding cassette sub-family F member 2 (Iron-inhibited ABC transporter 2),ABCF2 HUSSY-18,Homo sapiens (Human),623
Q9UGP8,22.8190937042236,23.2034072875977,20.1412353515625,21.2327136993408,20.9801921844482,20.0584182739258,22.7654705047607,21.5409469604492,22.2843856811523,21.0359058380127,21.8726749420166,19.7617073059082,22.054578781127933,20.7571080525716,22.196934382120734,20.890096028645832,1.297470728556334,0.2751088748671781,0.9742140838941091,1.3068383534749017,0.139330310713529,0.7036062715682534,reviewed,SEC63_HUMAN,Translocation protein SEC63 homolog (DnaJ homolog subfamily C member 23),SEC63 DNAJC23 SEC63L,Homo sapiens (Human),760
Q9UGU0,27.9371929168701,27.611047744751,26.3375606536865,28.8534088134766,27.5969047546387,26.9202537536621,28.0348567962646,27.6389274597168,29.0083847045898,27.0711193084717,28.2307758331299,26.0211505889893,27.295267105102536,27.790189107259135,28.227389653523733,27.10768191019697,-0.4949220021565992,0.5441633525477426,0.9742140838941091,1.1197077433267637,0.21309633896345978,0.7036062715682534,reviewed,TCF20_HUMAN,Transcription factor 20 (TCF-20) (Nuclear factor SPBP) (Protein AR1) (Stromelysin-1 PDGF-responsive element-binding protein) (SPRE-binding protein),TCF20 KIAA0292 SPBP,Homo sapiens (Human),1960
Q9UGU5,21.8591156005859,23.0853748321533,20.3925724029541,24.2020969390869,20.6993408203125,22.3936214447021,23.9405574798584,22.8288097381592,22.9512710571289,20.4794635772705,23.3511066436768,18.2146282196045,21.7790209452311,22.43168640136717,23.240212758382167,20.681732813517268,-0.6526654561360701,0.6359973851788012,0.9742140838941091,2.5584799448648994,0.16921720528782982,0.7036062715682534,reviewed,HMGX4_HUMAN,HMG domain-containing protein 4 (HMG box-containing protein 4) (High mobility group protein 2-like 1) (Protein HMGBCG),HMGXB4 HMG2L1 HMGBCG,Homo sapiens (Human),601
Q9UHA3,24.3711910247803,24.0608520507813,19.962984085083,26.6864566802979,23.5044574737549,22.9115943908691,25.0019588470459,23.0707111358643,26.1094856262207,24.7644577026367,22.3258457183838,19.1229763031006,22.79834238688153,24.3675028483073,24.727385203043635,22.0710932413737,-1.5691604614257706,0.4421902150148521,0.9742140838941091,2.656291961669936,0.2262912769194155,0.7036062715682534,reviewed,RLP24_HUMAN,Probable ribosome biogenesis protein RLP24 (Ribosomal L24 domain-containing protein 1) (Ribosomal protein L24-like),RSL24D1 C15orf15 RPL24L My024,Homo sapiens (Human),163
Q9UHB7,24.967191696167,25.249885559082,22.9654312133789,23.0592021942139,24.6375465393066,25.4266242980957,25.5926342010498,24.3645286560059,24.6594886779785,25.4073028564453,24.2678527832031,20.0953063964844,24.394169489542634,24.3744576772054,24.872217178344737,23.256820678710934,0.019711812337234846,0.9852272607342352,0.9931867373432732,1.6153964996338033,0.38468634578454286,0.7036062715682534,reviewed,AFF4_HUMAN,AF4/FMR2 family member 4 (ALL1-fused gene from chromosome 5q31 protein) (Protein AF-5q31) (Major CDK9 elongation factor-associated protein),AFF4 AF5Q31 MCEF HSPC092,Homo sapiens (Human),1163
Q9UHB9,25.720775604248,23.6649227142334,23.9225234985352,27.1410217285156,24.2820663452148,23.6864566802979,26.2389965057373,24.931568145752,26.7770595550537,25.9955024719238,25.0317058563232,24.01051902771,24.436073939005535,25.03651491800943,25.982541402181,25.012575785319,-0.6004409790038956,0.6553060466430392,0.9742140838941091,0.9699656168619981,0.28835186361194115,0.7036062715682534,reviewed,SRP68_HUMAN,Signal recognition particle subunit SRP68 (SRP68) (Signal recognition particle 68 kDa protein),SRP68,Homo sapiens (Human),627
Q9UHD1,22.9387645721436,22.2792339324951,21.3910007476807,24.9846801757813,22.915246963501,22.4651317596436,23.0291786193848,22.0426006317139,24.0019588470459,20.2554378509521,20.5260887145996,16.7207946777344,22.20299975077313,23.455019632975297,23.0245793660482,19.1674404144287,-1.2520198822021662,0.2348652012392841,0.9742140838941091,3.8571389516195005,0.04606419639656222,0.7036062715682534,reviewed,CHRD1_HUMAN,Cysteine and histidine-rich domain-containing protein 1 (CHORD domain-containing protein 1) (CHORD-containing protein 1) (CHP-1) (Protein morgana),CHORDC1 CHP1,Homo sapiens (Human),332
Q9UHI6,23.7994651794434,20.9183807373047,20.3704414367676,24.5521545410156,21.6883716583252,22.3429946899414,21.7649917602539,23.0375823974609,25.3031272888184,20.7564697265625,23.7285823822021,17.2205924987793,21.696095784505236,22.86117362976073,23.368567148844402,20.568548202514634,-1.165077845255496,0.4435299117907246,0.9742140838941091,2.800018946329768,0.26213315553946226,0.7036062715682534,reviewed,DDX20_HUMAN,Probable ATP-dependent RNA helicase DDX20 (EC 3.6.1.15) (EC 3.6.4.13) (Component of gems 3) (DEAD box protein 20) (DEAD box protein DP 103) (Gemin-3),DDX20 DP103 GEMIN3,Homo sapiens (Human),824
Q9UHK0,22.2534961700439,21.3962364196777,21.0756149291992,22.9933452606201,21.9963703155518,22.0019588470459,22.7553176879883,24.2389965057373,24.052583694458,20.8074111938477,21.0162620544434,19.9024219512939,21.575115839640265,22.3305581410726,23.6822992960612,20.575365066528335,-0.7554423014323355,0.19296378775848552,0.9742140838941091,3.1069342295328646,0.005801755424230321,0.7036062715682534,reviewed,NUFP1_HUMAN,FMR1-interacting protein NUFIP1 (Nuclear FMR1-interacting protein 1) (Nuclear FMRP-interacting protein 1),NUFIP1,Homo sapiens (Human),495
Q9UHR5,24.9225234985352,25.1718826293945,21.7389240264893,24.8384590148926,24.6540336608887,24.5926342010498,25.6513004302979,24.1094856262207,21.7238636016846,24.9846801757813,24.1487998962402,18.5968990325928,23.944443384806334,24.695042292277034,23.8282165527344,22.576793034871432,-0.7505989074706996,0.535138836696467,0.9742140838941091,1.2514235178629676,0.6163526205732499,0.7804177066251222,reviewed,S30BP_HUMAN,SAP30-binding protein (Transcriptional regulator protein HCNGP),SAP30BP HCNGP HTRG HTRP,Homo sapiens (Human),308
Q9UHX1,26.1699733734131,24.7745475769043,23.8190937042236,25.9846801757813,25.4800052642822,24.0772457122803,26.0813159942627,23.3375606536865,24.5403785705566,24.448844909668,19.7585124969482,22.5544986724854,24.921204884847,25.180643717447936,24.653085072835268,22.253952026367198,-0.25943883260093514,0.785082623671448,0.9742140838941091,2.3991330464680694,0.2027846434210987,0.7036062715682534,reviewed,PUF60_HUMAN,Poly(U)-binding-splicing factor PUF60 (60 kDa poly(U)-binding-splicing factor) (FUSE-binding protein-interacting repressor) (FBP-interacting repressor) (Ro-binding protein 1) (RoBP1) (Siah-binding protein 1) (Siah-BP1),PUF60 FIR ROBPI SIAHBP1,Homo sapiens (Human),559
Q9UI10,20.5394859313965,19.6837329864502,19.8005390167236,25.1332015991211,21.0323905944824,21.6857872009277,20.1416912078857,18.8751564025879,22.9864521026611,19.8890380859375,20.9621448516846,18.2613258361816,20.007919311523434,22.617126464843732,20.667766571044904,19.7041695912679,-2.6092071533202983,0.11518271693187124,0.9742140838941091,0.9635969797770052,0.5419284726342796,0.7384153027231367,reviewed,EI2BD_HUMAN,Translation initiation factor eIF2B subunit delta (eIF2B GDP-GTP exchange factor subunit delta),EIF2B4 EIF2BD,Homo sapiens (Human),523
Q9UI36,25.2389965057373,24.7895488739014,21.3857440948486,26.146858215332,24.4800052642822,24.6485595703125,25.5897808074951,23.7994651794434,26.5521545410156,24.9539356231689,25.187068939209,22.0690727233887,23.804763158162434,25.0918076833089,25.3138001759847,24.0700257619222,-1.2870445251464666,0.38695837935576294,0.9742140838941091,1.2437744140625,0.38851134325125847,0.7036062715682534,reviewed,DACH1_HUMAN,Dachshund homolog 1 (Dach1),DACH1 DACH,Homo sapiens (Human),758
Q9UIF8,22.2006015777588,24.1487998962402,23.9759635925293,25.2389965057373,22.2477149963379,23.2678527832031,26.2114105224609,23.0869941711426,20.4622802734375,23.310079574585,23.2140083312988,22.559175491333,23.44178835550943,23.584854761759434,23.253561655680333,23.027754465738933,-0.14306640625000355,0.9006709369200252,0.9747493766689096,0.22580718994139914,0.8994748446413534,0.9423069801004654,reviewed,BAZ2B_HUMAN,Bromodomain adjacent to zinc finger domain protein 2B (hWALp4),BAZ2B KIAA1476,Homo sapiens (Human),2168
Q9UIF9,28.4433212280273,26.4922828674316,25.2961406707764,27.8324356079102,26.8384590148926,27.5240249633789,27.2624855041504,25.7542991638184,27.8682060241699,26.931568145752,26.8019332885742,24.1718826293945,26.74391492207843,27.398306528727232,26.961663564046233,25.968461354573567,-0.6543916066488009,0.5341188505180803,0.9742140838941091,0.9932022094726669,0.41645332952586855,0.7036062715682534,reviewed,BAZ2A_HUMAN,Bromodomain adjacent to zinc finger domain protein 2A (Transcription termination factor I-interacting protein 5) (TTF-I-interacting protein 5) (Tip5) (hWALp3),BAZ2A KIAA0314 TIP5,Homo sapiens (Human),1905
Q9UIG0,27.6730346679688,27.5014247894287,26.632007598877,29.0083847045898,26.9976577758789,26.5897808074951,27.9922637939453,27.6864566802979,28.9371929168701,27.7324676513672,28.4823150634766,26.7389240264893,27.2688223520915,27.531941095987932,28.205304463704433,27.651235580444368,-0.2631187438964311,0.7627182276295306,0.9742140838941091,0.5540688832600651,0.42866951409637144,0.7036062715682534,reviewed,BAZ1B_HUMAN,Tyrosine-protein kinase BAZ1B (EC 2.7.10.2) (Bromodomain adjacent to zinc finger domain protein 1B) (Williams syndrome transcription factor) (Williams-Beuren syndrome chromosomal region 10 protein) (Williams-Beuren syndrome chromosomal region 9 protein) (hWALp2),BAZ1B WBSC10 WBSCR10 WBSCR9 WSTF,Homo sapiens (Human),1483
Q9UII5,21.3236198425293,20.729341506958,19.1711654663086,22.6214218139648,21.2933521270752,20.6906929016113,23.2214031219482,21.1787147521973,21.4345111846924,20.0126476287842,20.2123832702637,18.2172603607178,20.40804227193197,21.5351556142171,21.94487635294597,19.480763753255232,-1.1271133422851314,0.25951287329837236,0.9742140838941091,2.4641125996907363,0.052494707704805174,0.7036062715682534,reviewed,ZN107_HUMAN,Zinc finger protein 107 (Zinc finger protein 588) (Zinc finger protein ZFD25),ZNF107 ZFD25 ZNF588,Homo sapiens (Human),783
Q9UIS9,31.2364902496338,31.8384590148926,28.0914402008057,29.9259223937988,30.8459529876709,30.7373123168945,31.2134990692139,30.8459529876709,30.7373123168945,29.9677429199219,31.0216808319092,27.6931190490723,30.38879648844403,30.5030625661214,30.932254791259766,29.560847600301134,-0.11426607767737096,0.9285677692742611,0.9747493766689096,1.3714071909586316,0.23927338065847972,0.7036062715682534,reviewed,MBD1_HUMAN,Methyl-CpG-binding domain protein 1 (CXXC-type zinc finger protein 3) (Methyl-CpG-binding protein MBD1) (Protein containing methyl-CpG-binding domain 1),MBD1 CXXC3 PCM1,Homo sapiens (Human),605
